0	17	34
174050	8	23
174060	10	28
174070	25	16
174080	34	11
174090	26	14
174100	28	11
174110	29	6
174120	30	10
174130	33	14
174140	21	6
174150	34	11
174160	32	16
174170	34	8
174180	22	14
174190	30	9
174200	22	7
174210	27	13
174220	28	14
174230	31	19
174240	23	7
174250	21	8
174260	32	13
174270	33	9
174280	32	8
174290	24	12
174300	25	11
174310	23	8
174320	16	16
174330	9	24
174340	7	19
174350	7	21
174360	7	30
174370	7	30
174380	4	26
174390	5	24
174400	8	31
174410	22	12
174420	21	10
174430	34	10
174440	6	25
174450	3	31
174460	7	24
174470	7	23
174480	3	24
174490	9	23
174500	4	30
174510	4	30
174520	5	19
174530	7	25
174540	8	32
174550	8	26
174560	6	24
174570	6	19
174580	5	16
174590	6	25
174600	10	22
174610	5	32
174620	5	23
174630	6	18
174640	6	23
174650	8	26
174660	5	23
174670	6	27
174680	8	26
174690	6	17
174700	22	10
174710	21	9
174720	22	14
174730	26	5
174740	37	9
174750	22	12
174760	29	10
174770	20	7
174780	27	13
174790	24	6
174800	30	7
174810	26	8
174820	30	10
174830	24	5
174840	32	8
174850	23	12
174860	32	13
174870	5	32
174880	11	25
174890	5	21
174900	6	28
174910	4	38
174920	9	24
174930	2	22
174940	13	27
174950	7	24
174960	8	28
174970	6	26
174980	9	21
174990	3	21
175000	8	31
175010	6	21
175020	13	35
175030	10	29
175040	3	28
175050	6	27
175060	1	34
175070	8	21
175080	9	34
175090	9	26
175100	6	22
175110	6	22
175120	10	33
175130	6	26
175140	7	26
175150	6	21
175160	6	19
175170	9	35
175180	6	26
175190	5	29
175200	7	25
175210	6	28
175220	3	22
175230	7	21
175240	7	22
175250	3	25
175260	5	30
175270	5	26
175280	7	24
175290	3	27
175300	7	21
175310	8	25
175320	3	24
175330	5	25
175340	5	23
175350	6	17
175360	8	28
175370	7	34
175380	6	18
175390	3	19
175400	3	16
175410	9	24
175420	21	12
175430	28	7
175440	20	14
175450	32	9
175460	25	8
175470	30	6
175480	21	7
175490	33	5
175500	28	8
175510	25	13
175520	25	14
175530	27	7
175540	21	11
175550	30	15
175560	24	13
175570	29	14
175580	29	5
175590	23	10
175600	39	18
175610	28	13
175620	24	11
175630	27	10
175640	30	15
175650	35	11
175660	29	6
175670	27	6
175680	24	9
175690	27	7
175700	22	12
175710	23	12
175720	28	13
175730	21	11
175740	24	14
175750	22	10
175760	27	12
175770	32	11
175780	32	14
175790	31	13
175800	38	7
175810	36	9
175820	20	12
175830	23	10
175840	27	9
175850	28	13
175860	29	9
175870	24	15
175880	31	10
175890	31	14
175900	22	17
175910	32	8
175920	23	12
175930	33	7
175940	24	12
175950	34	11
175960	24	12
175970	32	2
175980	30	10
175990	28	12
176000	18	7
176010	35	10
176020	27	14
176030	32	17
176040	30	12
176050	32	16
176060	29	11
176070	23	11
176080	27	8
176090	17	10
176100	34	12
176110	35	13
176120	30	10
176130	20	7
176140	28	8
176150	24	15
176160	25	13
176170	30	15
176180	27	8
176190	41	16
176200	26	12
176210	21	14
176220	7	30
176230	8	16
176240	6	23
176250	2	23
176260	4	17
176270	10	27
176280	9	18
176290	3	21
176300	7	23
176310	8	30
176320	5	23
176330	13	24
176340	9	26
176350	9	25
176360	7	29
176370	4	21
176380	10	21
176390	7	23
176400	3	21
176410	8	32
176420	9	18
176430	6	19
176440	9	22
176450	3	25
176460	3	24
176470	10	16
176480	6	17
176490	5	27
176500	6	26
176510	7	28
176520	6	30
176530	5	24
176540	5	26
176550	11	33
176560	7	19
176570	9	30
176580	3	27
176590	10	38
176600	4	22
176610	4	23
176620	2	21
176630	9	33
176640	8	26
176650	7	24
176660	4	23
176670	6	18
176680	7	21
176690	7	24
176700	3	26
176710	4	23
176720	8	21
176730	4	20
176740	7	24
176750	8	22
176760	6	29
176770	7	27
176780	7	29
176790	2	21
176800	4	21
176810	7	22
176820	5	27
176830	7	39
176840	6	35
176850	6	22
176860	5	25
176870	5	18
176880	8	21
176890	11	16
176900	24	9
176910	21	8
176920	25	17
176930	30	8
176940	20	9
176950	23	14
176960	27	7
176970	27	13
176980	30	11
176990	28	12
177000	22	5
177010	30	13
177020	39	15
177030	26	10
177040	24	13
177050	33	11
177060	24	18
177070	28	7
177080	26	10
177090	22	6
177100	36	8
177110	33	7
177120	25	6
177130	27	8
177140	23	9
177150	32	12
177160	19	10
177170	28	9
177180	30	14
177190	21	18
177200	28	11
177210	30	11
177220	28	5
177230	19	8
177240	33	8
177250	17	11
177260	22	13
177270	38	7
177280	15	17
177290	26	8
177300	26	14
177310	33	12
177320	29	12
177330	28	16
177340	30	18
177350	21	16
177360	28	7
177370	23	9
177380	25	12
177390	33	12
177400	28	11
177410	18	14
177420	32	12
177430	31	15
177440	28	8
177450	25	16
177460	24	7
177470	21	7
177480	22	11
177490	25	11
177500	35	8
177510	24	11
177520	29	9
177530	34	12
177540	20	15
177550	7	18
177560	19	26
177570	27	8
177580	28	11
177590	27	10
177600	34	13
177610	25	22
177620	8	16
177630	6	26
177640	3	28
177650	11	35
177660	8	29
177670	6	27
177680	8	30
177690	3	32
177700	7	25
177710	10	24
177720	6	29
177730	7	24
177740	6	22
177750	9	27
177760	6	20
177770	9	25
177780	4	29
177790	5	25
177800	9	22
177810	6	26
177820	8	31
177830	5	22
177840	6	18
177850	6	28
177860	4	19
177870	5	23
177880	7	25
177890	5	30
177900	9	24
177910	4	22
177920	10	23
177930	25	10
177940	35	10
177950	31	9
177960	30	15
177970	28	10
177980	21	9
177990	26	14
178000	28	13
178010	19	7
178020	26	7
178030	24	12
178040	34	8
178050	11	11
178060	22	11
178070	24	11
178080	39	14
178090	20	20
178100	22	11
178110	35	11
178120	24	14
178130	32	12
178140	30	13
178150	15	15
178160	37	6
178170	30	8
178180	34	17
178190	39	5
178200	20	13
178210	15	15
178220	23	17
178230	25	4
178240	28	13
178250	25	15
178260	28	14
178270	27	9
178280	24	10
178290	28	12
178300	15	8
178310	27	6
178320	23	12
178330	22	19
178340	22	18
178350	29	13
178360	30	5
178370	32	15
178380	24	19
178390	21	10
178400	27	9
178410	25	11
178420	31	10
178430	30	11
178440	27	8
178450	22	19
178460	23	12
178470	23	6
178480	26	7
178490	24	17
178500	25	6
178510	30	8
178520	32	6
178530	22	10
178540	32	8
178550	31	16
178560	30	11
178570	22	8
178580	33	17
178590	23	14
178600	34	8
178610	27	5
178620	31	9
178630	24	11
178640	33	9
178650	35	13
178660	26	10
178670	30	8
178680	27	19
178690	33	11
178700	32	6
178710	24	13
178720	31	8
178730	30	16
178740	20	11
178750	22	15
178760	27	16
178770	26	17
178780	27	17
178790	19	7
178800	25	17
178810	25	8
178820	19	9
178830	36	11
178840	24	9
178850	37	18
178860	29	12
178870	28	11
178880	29	11
178890	26	14
178900	29	12
178910	28	12
178920	24	9
178930	25	12
178940	26	13
178950	28	10
178960	23	8
178970	33	4
178980	25	11
178990	22	14
179000	20	19
179010	28	10
179020	22	5
179030	19	12
179040	31	7
179050	15	12
179060	28	17
179070	24	14
179080	34	13
179090	30	14
179100	31	7
179110	33	11
179120	29	9
179130	32	8
179140	24	6
179150	27	10
179160	30	12
179170	18	7
179180	29	12
179190	28	9
179200	25	13
179210	35	8
179220	23	6
179230	26	14
179240	28	10
179250	26	7
179260	27	12
179270	27	4
179280	15	21
179290	7	30
179300	10	28
179310	4	20
179320	8	29
179330	9	26
179340	12	24
179350	6	23
179360	10	22
179370	33	13
179380	26	9
179390	29	12
179400	24	11
179410	30	3
179420	20	7
179430	29	6
179440	22	11
179450	23	10
179460	35	9
179470	28	10
179480	34	8
179490	25	8
179500	17	11
179510	33	12
179520	31	7
179530	26	11
179540	27	10
179550	28	7
179560	22	11
179570	17	17
179580	9	25
179590	3	23
179600	7	15
179610	5	16
179620	4	37
179630	2	32
179640	4	18
179650	6	29
179660	14	25
179670	6	22
179680	9	18
179690	8	19
179700	3	19
179710	3	31
179720	2	22
179730	7	21
179740	5	19
179750	15	28
179760	7	27
179770	9	21
179780	5	21
179790	5	26
179800	9	36
179810	6	26
179820	6	20
179830	8	29
179840	8	26
179850	6	22
179860	8	28
179870	2	23
179880	6	27
179890	8	23
179900	16	21
179910	21	7
179920	24	11
179930	24	13
179940	33	10
179950	20	15
179960	28	4
179970	15	8
179980	29	5
179990	27	12
180000	29	9
180010	21	13
180020	33	5
180030	31	11
180040	1	25
180050	6	20
180060	5	26
180070	7	24
180080	4	20
180090	11	21
180100	5	29
180110	5	28
180120	7	19
180130	8	26
180140	10	17
180150	6	31
180160	6	30
180170	9	33
180180	11	21
180190	6	27
180200	10	19
180210	4	25
180220	9	27
180230	5	29
180240	5	32
180250	9	17
180260	6	33
180270	17	22
180280	24	14
180290	24	15
180300	17	15
180310	30	13
180320	21	15
180330	30	13
180340	30	10
180350	22	13
180360	34	9
180370	26	14
180380	32	11
180390	29	10
180400	26	5
180410	14	8
180420	27	13
180430	9	19
180440	5	23
180450	5	25
180460	12	24
180470	36	11
180480	29	13
180490	21	12
180500	30	13
180510	32	13
180520	20	22
180530	28	9
180540	24	11
180550	29	14
180560	28	14
180570	22	6
180580	30	8
180590	28	13
180600	35	6
180610	21	3
180620	32	12
180630	30	16
180640	38	9
180650	20	11
180660	33	14
180670	28	11
180680	16	12
180690	21	12
180700	23	19
180710	28	8
180720	29	13
180730	27	14
180740	35	7
180750	28	12
180760	23	11
180770	14	6
180780	35	15
180790	23	15
180800	22	7
180810	28	11
180820	27	9
180830	27	8
180840	25	15
180850	35	9
180860	31	11
180870	28	16
180880	28	7
180890	26	13
180900	31	18
180910	16	21
180920	25	13
180930	24	8
180940	28	10
180950	26	6
180960	32	8
180970	23	16
180980	21	16
180990	31	9
181000	25	13
181010	27	12
181020	30	12
181030	30	5
181040	20	11
181050	25	13
181060	25	5
181070	32	8
181080	23	13
181090	26	14
181100	28	13
181110	25	11
181120	21	8
181130	24	16
181140	30	7
181150	28	11
181160	33	11
181170	35	7
181180	25	12
181190	17	12
181200	33	5
181210	31	10
181220	28	12
181230	26	8
181240	32	8
181250	22	12
181260	32	17
181270	24	14
181280	22	8
181290	27	10
181300	30	13
181310	26	11
181320	17	10
181330	20	10
181340	29	13
181350	21	12
181360	27	8
181370	29	13
181380	24	5
181390	31	11
181400	27	9
181410	24	13
181420	27	16
181430	26	13
181440	28	7
181450	34	5
181460	30	8
181470	25	8
181480	23	11
181490	13	10
181500	25	15
181510	27	4
181520	30	8
181530	26	11
181540	26	8
181550	35	16
181560	29	10
181570	37	8
181580	22	9
181590	25	19
181600	31	9
181610	26	10
181620	34	14
181630	28	10
181640	24	12
181650	23	11
181660	17	9
181670	39	9
181680	29	11
181690	28	10
181700	22	11
181710	33	5
181720	33	19
181730	19	17
181740	23	16
181750	32	11
181760	23	11
181770	21	10
181780	23	5
181790	27	10
181800	14	18
181810	6	29
181820	5	28
181830	8	18
181840	8	25
181850	7	19
181860	7	26
181870	6	21
181880	4	23
181890	10	19
181900	5	16
181910	4	40
181920	7	23
181930	4	31
181940	3	26
181950	19	22
181960	33	14
181970	23	10
181980	27	10
181990	40	11
182000	26	8
182010	36	10
182020	29	12
182030	20	6
182040	26	12
182050	28	14
182060	23	8
182070	31	8
182080	31	13
182090	35	12
182100	26	11
182110	29	10
182120	29	13
182130	26	16
182140	29	7
182150	20	11
182160	33	10
182170	26	7
182180	24	7
182190	31	9
182200	32	8
182210	25	5
182220	35	11
182230	20	5
182240	19	7
182250	24	11
182260	33	10
182270	34	8
182280	25	12
182290	34	12
182300	29	12
182310	26	13
182320	24	10
182330	22	11
182340	25	6
182350	26	13
182360	29	6
182370	22	6
182380	33	10
182390	21	11
182400	23	16
182410	32	6
182420	21	9
182430	20	16
182440	33	8
182450	25	11
182460	30	14
182470	26	13
182480	30	14
182490	24	9
182500	24	11
182510	22	12
182520	5	30
182530	1	19
182540	27	15
182550	29	15
182560	19	7
182570	23	20
182580	22	11
182590	16	8
182600	24	12
182610	21	7
182620	39	9
182630	27	13
182640	22	11
182650	33	16
182660	29	9
182670	33	15
182680	27	10
182690	35	9
182700	22	11
182710	30	10
182720	25	5
182730	26	9
182740	39	12
182750	26	13
182760	29	15
182770	24	9
182780	19	10
182790	24	4
182800	26	11
182810	36	9
182820	30	7
182830	36	8
182840	26	8
182850	32	18
182860	24	14
182870	33	8
182880	27	6
182890	20	9
182900	36	12
182910	19	13
182920	24	15
182930	21	10
182940	31	12
182950	38	16
182960	22	22
182970	34	5
182980	22	12
182990	23	17
183000	34	11
183010	29	12
183020	20	14
183030	24	11
183040	33	11
183050	25	3
183060	29	11
183070	29	14
183080	30	7
183090	30	11
183100	24	11
183110	24	11
183120	22	11
183130	27	10
183140	22	6
183150	31	14
183160	23	12
183170	26	10
183180	31	6
183190	31	18
183200	22	13
183210	30	10
183220	28	10
183230	28	7
183240	28	13
183250	37	4
183260	30	9
183270	31	14
183280	29	16
183290	35	14
183300	23	10
183310	23	13
183320	30	4
183330	28	9
183340	28	9
183350	23	12
183360	28	15
183370	26	18
183380	10	32
183390	6	34
183400	6	24
183410	8	29
183420	10	26
183430	8	15
183440	7	22
183450	3	36
183460	6	20
183470	7	26
183480	11	26
183490	11	25
183500	9	27
183510	9	19
183520	6	30
183530	10	15
183540	4	41
183550	5	15
183560	6	23
183570	9	20
183580	6	22
183590	11	24
183600	11	26
183610	6	22
183620	6	25
183630	7	32
183640	6	16
183650	7	26
183660	14	37
183670	11	25
183680	8	29
183690	18	21
183700	31	19
183710	28	5
183720	24	11
183730	21	10
183740	26	11
183750	22	8
183760	29	9
183770	31	17
183780	28	11
183790	29	9
183800	22	16
183810	17	14
183820	17	18
183830	30	10
183840	23	9
183850	30	8
183860	25	11
183870	26	7
183880	18	8
183890	29	18
183900	28	9
183910	25	14
183920	20	19
183930	35	15
183940	27	6
183950	27	13
183960	24	8
183970	26	13
183980	29	10
183990	29	9
184000	21	11
184010	27	10
184020	20	16
184030	35	9
184040	27	10
184050	23	7
184060	29	13
184070	28	13
184080	24	16
184090	30	12
184100	28	6
184110	25	16
184120	35	8
184130	25	11
184140	24	10
184150	18	17
184160	28	5
184170	29	10
184180	29	12
184190	32	5
184200	31	13
184210	30	12
184220	31	8
184230	29	10
184240	26	8
184250	26	12
184260	23	14
184270	26	17
184280	27	9
184290	21	10
184300	26	8
184310	25	19
184320	25	20
184330	12	13
184340	22	10
184350	20	8
184360	40	12
184370	40	10
184380	17	12
184390	34	14
184400	35	11
184410	28	9
184420	29	13
184430	26	5
184440	32	13
184450	23	16
184460	29	6
184470	29	16
184480	22	11
184490	29	10
184500	19	14
184510	25	8
184520	20	16
184530	27	11
184540	18	7
184550	24	9
184560	25	10
184570	30	18
184580	23	14
184590	13	8
184600	26	8
184610	38	11
184620	27	7
184630	30	7
184640	27	5
184650	23	12
184660	30	17
184670	26	10
184680	26	13
184690	30	7
184700	29	10
184710	31	14
184720	30	12
184730	30	15
184740	26	7
184750	41	12
184760	22	14
184770	5	18
184780	4	25
184790	7	32
184800	6	22
184810	5	23
184820	6	26
184830	2	31
184840	4	19
184850	5	23
184860	6	19
184870	10	22
184880	23	9
184890	34	9
184900	30	5
184910	27	6
184920	26	9
184930	21	8
184940	22	16
184950	28	13
184960	29	18
184970	36	12
184980	27	21
184990	23	6
185000	31	12
185010	29	10
185020	37	12
185030	17	13
185040	30	13
185050	23	14
185060	30	10
185070	25	16
185080	41	5
185090	16	13
185100	26	15
185110	27	8
185120	24	13
185130	22	16
185140	6	20
185150	2	22
185160	4	28
185170	8	25
185180	7	28
185190	8	27
185200	9	31
185210	5	23
185220	6	27
185230	7	25
185240	4	16
185250	4	27
185260	6	35
185270	9	18
185280	8	21
185290	3	36
185300	4	22
185310	6	25
185320	5	20
185330	10	28
185340	7	21
185350	6	34
185360	7	27
185370	6	23
185380	1	27
185390	6	32
185400	5	26
185410	7	25
185420	7	27
185430	7	17
185440	5	20
185450	2	26
185460	4	33
185470	3	17
185480	5	35
185490	3	16
185500	6	24
185510	4	27
185520	9	15
185530	31	10
185540	24	12
185550	23	12
185560	30	10
185570	28	10
185580	25	8
185590	19	15
185600	34	7
185610	27	9
185620	34	14
185630	23	12
185640	24	17
185650	29	13
185660	34	11
185670	24	13
185680	36	10
185690	20	15
185700	23	12
185710	28	10
185720	29	9
185730	19	22
185740	19	15
185750	33	9
185760	30	13
185770	30	11
185780	19	8
185790	25	15
185800	15	8
185810	22	18
185820	25	12
185830	18	5
185840	39	12
185850	23	15
185860	27	12
185870	27	14
185880	32	11
185890	19	11
185900	24	14
185910	29	17
185920	28	12
185930	29	11
185940	32	12
185950	30	7
185960	35	7
185970	34	19
185980	28	9
185990	25	11
186000	26	10
186010	35	11
186020	26	13
186030	31	7
186040	31	18
186050	48	17
186060	22	7
186070	29	12
186080	29	5
186090	28	15
186100	36	13
186110	25	13
186120	38	11
186130	28	8
186140	36	9
186150	22	16
186160	19	14
186170	37	8
186180	32	7
186190	22	9
186200	18	12
186210	19	13
186220	20	24
186230	7	25
186240	5	30
186250	6	27
186260	5	26
186270	11	35
186280	10	16
186290	10	23
186300	9	19
186310	6	29
186320	8	25
186330	9	27
186340	9	20
186350	8	18
186360	5	37
186370	5	17
186380	10	45
186390	2	28
186400	5	29
186410	7	26
186420	8	22
186430	7	18
186440	4	28
186450	1	24
186460	7	19
186470	7	22
186480	4	29
186490	1	24
186500	5	23
186510	8	32
186520	3	28
186530	6	16
186540	5	21
186550	3	22
186560	6	28
186570	9	25
186580	12	26
186590	3	28
186600	7	32
186610	11	23
186620	8	20
186630	12	23
186640	8	21
186650	5	33
186660	7	32
186670	5	27
186680	4	29
186690	2	29
186700	4	22
186710	8	29
186720	11	31
186730	6	22
186740	7	25
186750	5	22
186760	6	29
186770	11	25
186780	7	30
186790	5	20
186800	2	32
186810	7	30
186820	7	21
186830	9	31
186840	9	26
186850	6	35
186860	4	33
186870	6	26
186880	7	17
186890	6	26
186900	11	27
186910	6	23
186920	5	31
186930	3	28
186940	2	22
186950	9	30
186960	6	26
186970	8	31
186980	6	24
186990	6	32
187000	6	24
187010	8	29
187020	14	30
187030	10	21
187040	6	20
187050	6	28
187060	4	22
187070	6	24
187080	7	20
187090	5	19
187100	8	33
187110	8	23
187120	7	26
187130	7	27
187140	10	25
187150	4	37
187160	4	20
187170	4	21
187180	7	37
187190	6	27
187200	5	27
187210	6	24
187220	8	24
187230	5	27
187240	2	25
187250	6	25
187260	13	27
187270	5	23
187280	7	30
187290	2	22
187300	3	24
187310	5	24
187320	15	20
187330	24	7
187340	21	10
187350	20	7
187360	33	11
187370	21	7
187380	29	11
187390	33	8
187400	31	10
187410	42	12
187420	26	13
187430	24	11
187440	29	10
187450	23	11
187460	25	12
187470	26	16
187480	20	11
187490	23	8
187500	31	12
187510	33	15
187520	25	18
187530	31	5
187540	27	16
187550	24	15
187560	28	10
187570	34	4
187580	24	11
187590	25	17
187600	26	12
187610	27	14
187620	33	21
187630	27	12
187640	37	11
187650	28	11
187660	18	12
187670	25	12
187680	26	13
187690	29	8
187700	34	18
187710	32	11
187720	27	8
187730	22	13
187740	32	12
187750	25	12
187760	20	16
187770	31	4
187780	25	6
187790	33	11
187800	26	20
187810	26	9
187820	24	17
187830	41	10
187840	28	15
187850	23	14
187860	28	13
187870	28	11
187880	33	13
187890	39	9
187900	29	7
187910	25	8
187920	22	8
187930	32	14
187940	22	10
187950	20	9
187960	24	14
187970	31	11
187980	31	8
187990	27	8
188000	36	7
188010	28	15
188020	32	13
188030	27	3
188040	33	14
188050	18	9
188060	31	16
188070	14	11
188080	27	12
188090	29	11
188100	28	13
188110	32	10
188120	40	11
188130	26	9
188140	26	9
188150	20	14
188160	24	8
188170	24	9
188180	33	14
188190	31	18
188200	28	7
188210	34	12
188220	39	9
188230	31	14
188240	37	13
188250	36	8
188260	30	15
188270	24	14
188280	30	11
188290	31	9
188300	14	9
188310	24	9
188320	28	12
188330	29	13
188340	13	11
188350	26	11
188360	24	5
188370	36	5
188380	36	9
188390	33	18
188400	29	13
188410	9	27
188420	5	35
188430	3	35
188440	10	20
188450	8	28
188460	11	33
188470	27	16
188480	21	16
188490	27	8
188500	25	9
188510	28	11
188520	20	11
188530	24	12
188540	20	17
188550	25	7
188560	26	15
188570	24	13
188580	30	8
188590	32	8
188600	22	15
188610	25	13
188620	23	10
188630	21	10
188640	25	14
188650	31	11
188660	6	26
188670	3	25
188680	5	24
188690	6	23
188700	3	16
188710	4	27
188720	5	23
188730	4	27
188740	4	30
188750	5	25
188760	7	29
188770	7	27
188780	10	16
188790	7	32
188800	1	18
188810	5	30
188820	1	21
188830	10	31
188840	12	22
188850	8	29
188860	6	21
188870	4	21
188880	6	21
188890	9	21
188900	5	23
188910	8	28
188920	3	25
188930	12	22
188940	5	36
188950	8	23
188960	6	27
188970	5	19
188980	7	17
188990	4	24
189000	6	27
189010	9	25
189020	4	23
189030	2	26
189040	7	15
189050	6	24
189060	8	23
189070	9	27
189080	3	21
189090	3	10
189100	6	25
189110	8	21
189120	5	33
189130	6	19
189140	4	31
189150	9	17
189160	7	26
189170	4	29
189180	5	33
189190	6	26
189200	5	22
189210	5	36
189220	6	26
189230	22	8
189240	21	5
189250	21	9
189260	28	7
189270	3	34
189280	9	26
189290	9	22
189300	5	19
189310	4	36
189320	7	29
189330	3	21
189340	9	20
189350	5	19
189360	6	24
189370	5	36
189380	6	26
189390	3	18
189400	5	26
189410	8	22
189420	3	34
189430	10	17
189440	5	22
189450	13	21
189460	6	15
189470	5	25
189480	4	30
189490	10	28
189500	7	28
189510	8	25
189520	6	23
189530	11	20
189540	2	22
189550	7	27
189560	10	18
189570	8	23
189580	5	30
189590	3	27
189600	10	29
189610	9	26
189620	11	27
189630	5	30
189640	6	28
189650	4	27
189660	5	24
189670	0	17
189680	12	26
189690	6	30
189700	6	38
189710	4	24
189720	10	26
189730	6	18
189740	8	25
189750	22	8
189760	36	11
189770	25	20
189780	36	5
189790	25	6
189800	26	8
189810	29	11
189820	18	14
189830	32	11
189840	27	14
189850	34	7
189860	25	4
189870	22	8
189880	24	11
189890	35	10
189900	35	13
189910	29	15
189920	35	7
189930	38	19
189940	22	9
189950	23	6
189960	10	21
189970	13	24
189980	1	26
189990	6	28
190000	8	26
190010	6	17
190020	6	26
190030	6	27
190040	7	17
190050	5	27
190060	8	23
190070	7	34
190080	5	25
190090	6	32
190100	7	37
190110	4	25
190120	3	32
190130	8	23
190140	8	4
